# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = stan_model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = .input.data.R
# init = 2 (Default)
# random
#   seed = 1460155656
# output
#   file = stan_out_sampling1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha,delta,dx,t.1,t.2,t.3,t.4,t.5,t.6,t.7,t.8,t.9,t.10,t.11,t.12,t.13,t.14,t.15,t.16,t.17,t.18,t.19,t.20,t.21,t.22,t.23,t.24,t.25,t.26,t.27,t.28,t.29,t.30,t.31,t.32,t.33,t.34,t.35,t.36,t.37,t.38,t.39,t.40,t.41,t.42,t.43,t.44,t.45,t.46,t.47,t.48,t.49,t.50,t.51,t.52,t.53,t.54,t.55,t.56,t.57,t.58,t.59,t.60,t.61,t.62,t.63,t.64,t.65,t.66,t.67,t.68,t.69,t.70,t.71,t.72,t.73,t.74,t.75,t.76,t.77,t.78,t.79,t.80,t.81,t.82,t.83,t.84,t.85,t.86,t.87,t.88,t.89,t.90,t.91,t.92,t.93,t.94,t.95,t.96,t.97,t.98,t.99,t.100
50.8418,0.995998,0.448786,4,15,0,1.05823,0.0718163,0.0829882,0.346249,0.458393,0.556725,0.634882,0.687657,0.711602,0.705528,0.670853,0.611715,0.534843,0.449131,0.364956,0.293257,0.244473,0.227425,0.248273,0.309678,0.410281,0.544591,0.703335,0.874244,1.04323,1.19582,1.31869,1.40109,1.43609,1.42127,1.35907,1.25644,1.12406,0.975149,0.823951,0.684194,0.567617,0.482774,0.434228,0.422208,0.442741,0.48823,0.548369,0.611298,0.664857,0.697805,0.700899,0.667739,0.59532,0.484263,0.338723,0.166002,-0.0241012,-0.220134,-0.409972,-0.58186,-0.72543,-0.832618,-0.898413,-0.921351,-0.903719,-0.851426,-0.773546,-0.681546,-0.588272,-0.506765,-0.449023,-0.424821,-0.440715,-0.499324,-0.598981,-0.733791,-0.894101,-1.06735,-1.2392,-1.39488,-1.5206,-1.60483,-1.63946,-1.62057,-1.54885,-1.42957,-1.27211,-1.08906,-0.895046,-0.705377,-0.534535,-0.394829,-0.295219,-0.240485,-0.230819,-0.261869,-0.325251,-0.409458,-0.501078,-0.586181,-0.651737,-0.68689,-0.683983,-0.639204,-0.552813,-0.42894,-0.274998
51.3124,0.994732,0.448786,3,5,0,1.31733,0.0790176,0.0794026,0.335996,0.449948,0.550896,0.632315,0.688767,0.716492,0.713911,0.681996,0.624434,0.54757,0.460069,0.372308,0.295513,0.240701,0.217511,0.233053,0.290913,0.39047,0.526619,0.69002,0.86786,1.04509,1.206,1.33596,1.4231,1.45969,1.44309,1.37601,1.26621,1.12553,0.968488,0.810563,0.666418,0.548292,0.464747,0.419892,0.413156,0.439595,0.490651,0.55524,0.621024,0.67571,0.708245,0.709809,0.674536,0.599938,0.487025,0.340148,0.166598,-0.0240034,-0.220474,-0.41096,-0.583883,-0.728909,-0.837838,-0.905378,-0.929703,-0.912733,-0.860097,-0.780737,-0.686179,-0.589516,-0.504191,-0.44269,-0.415285,-0.428961,-0.486636,-0.586772,-0.723429,-0.886749,-1.06385,-1.23999,-1.4,-1.52965,-1.61708,-1.65385,-1.63583,-1.56357,-1.44229,-1.28143,-1.09378,-0.894366,-0.698974,-0.522736,-0.378662,-0.2764,-0.221287,-0.213825,-0.249632,-0.31989,-0.412262,-0.512176,-0.604353,-0.67441,-0.710347,-0.703761,-0.650641,-0.551663,-0.411962,-0.240432
51.3124,0.708705,0.448786,4,15,0,1.31733,0.0790176,0.0794026,0.335996,0.449948,0.550896,0.632315,0.688767,0.716492,0.713911,0.681996,0.624434,0.54757,0.460069,0.372308,0.295513,0.240701,0.217511,0.233053,0.290913,0.39047,0.526619,0.69002,0.86786,1.04509,1.206,1.33596,1.4231,1.45969,1.44309,1.37601,1.26621,1.12553,0.968488,0.810563,0.666418,0.548292,0.464747,0.419892,0.413156,0.439595,0.490651,0.55524,0.621024,0.67571,0.708245,0.709809,0.674536,0.599938,0.487025,0.340148,0.166598,-0.0240034,-0.220474,-0.41096,-0.583883,-0.728909,-0.837838,-0.905378,-0.929703,-0.912733,-0.860097,-0.780737,-0.686179,-0.589516,-0.504191,-0.44269,-0.415285,-0.428961,-0.486636,-0.586772,-0.723429,-0.886749,-1.06385,-1.23999,-1.4,-1.52965,-1.61708,-1.65385,-1.63583,-1.56357,-1.44229,-1.28143,-1.09378,-0.894366,-0.698974,-0.522736,-0.378662,-0.2764,-0.221287,-0.213825,-0.249632,-0.31989,-0.412262,-0.512176,-0.604353,-0.67441,-0.710347,-0.703761,-0.650641,-0.551663,-0.411962,-0.240432
51.7321,0.91959,0.448786,3,7,0,1.25704,0.0734583,0.0722407,0.328996,0.445323,0.547923,0.630345,0.687533,0.71626,0.715403,0.686105,0.631801,0.558151,0.472843,0.385247,0.305872,0.245588,0.214617,0.221358,0.271166,0.365277,0.500096,0.667035,0.853029,1.04175,1.21543,1.357,1.45229,1.49194,1.47268,1.39774,1.27643,1.12282,0.953883,0.787223,0.638925,0.521675,0.443472,0.407038,0.409929,0.44526,0.50287,0.570712,0.636267,0.687815,0.715431,0.711689,0.672041,0.594948,0.481811,0.336761,0.166351,-0.0208442,-0.214724,-0.404282,-0.578353,-0.726478,-0.839842,-0.912187,-0.940602,-0.92605,-0.873545,-0.791886,-0.692955,-0.590611,-0.499304,-0.432561,-0.401519,-0.41369,-0.472099,-0.574913,-0.715574,-0.883447,-1.06487,-1.24452,-1.40688,-1.53772,-1.6254,-1.6619,-1.64346,-1.5709,-1.44945,-1.28828,-1.09977,-0.898424,-0.69973,-0.518826,-0.369193,-0.261394,-0.201987,-0.192741,-0.230251,-0.306072,-0.407409,-0.51836,-0.621592,-0.70029,-0.740125,-0.730975,-0.668141,-0.552888,-0.392216,-0.197904
50.3393,0.902744,0.448786,3,7,0,1.45804,0.0780906,0.0665802,0.31609,0.443839,0.553545,0.638265,0.693648,0.718136,0.712759,0.680645,0.626466,0.555998,0.475895,0.393679,0.317787,0.257482,0.222398,0.22162,0.262326,0.34822,0.478118,0.645072,0.836402,1.03476,1.22021,1.37292,1.47614,1.5187,1.49676,1.41431,1.28247,1.11775,0.939467,0.767055,0.617469,0.503231,0.431281,0.402707,0.413271,0.454534,0.515318,0.583256,0.6462,0.693341,0.715981,0.707929,0.665629,0.588075,0.476646,0.334921,0.168513,-0.0150958,-0.206789,-0.396193,-0.572274,-0.724174,-0.842246,-0.919179,-0.951034,-0.938017,-0.884804,-0.800341,-0.697071,-0.589693,-0.493581,-0.42309,-0.389949,-0.401942,-0.46203,-0.568009,-0.712721,-0.884798,-1.06984,-1.25188,-1.41504,-1.54504,-1.63057,-1.66426,-1.6432,-1.56899,-1.44741,-1.28771,-1.10179,-0.903212,-0.70628,-0.525087,-0.372564,-0.259499,-0.19352,-0.178118,-0.211845,-0.28788,-0.394175,-0.514327,-0.629199,-0.719166,-0.76669,-0.758805,-0.689083,-0.558692,-0.376315,-0.156943
51.5877,0.979795,0.448786,3,7,0,1.45782,0.0623939,0.0817947,0.324836,0.445076,0.551005,0.636028,0.694721,0.723417,0.720699,0.687755,0.628535,0.549662,0.460085,0.370436,0.292152,0.236393,0.212862,0.228658,0.287286,0.387992,0.525517,0.690362,0.869578,1.04801,1.20987,1.3405,1.42802,1.4647,1.44788,1.38029,1.26971,1.12802,0.96978,0.81056,0.665132,0.545872,0.461475,0.416171,0.409469,0.436451,0.488515,0.554471,0.621818,0.678068,0.711968,0.714519,0.679731,0.605052,0.491508,0.343531,0.16855,-0.0236442,-0.221691,-0.413574,-0.587591,-0.733326,-0.84255,-0.909987,-0.93386,-0.916164,-0.862609,-0.782222,-0.686607,-0.588929,-0.502691,-0.440436,-0.412488,-0.425876,-0.483554,-0.58401,-0.721306,-0.885566,-1.06385,-1.24136,-1.40279,-1.53381,-1.62241,-1.66003,-1.64243,-1.57008,-1.44816,-1.28612,-1.09685,-0.895463,-0.697937,-0.519605,-0.373706,-0.27012,-0.214395,-0.2072,-0.244245,-0.316703,-0.412089,-0.515537,-0.611313,-0.684425,-0.722153,-0.715311,-0.659124,-0.553615,-0.403471,-0.217429
48.7101,0.970992,0.448786,4,15,0,6.27212,0.0804379,0.0956238,0.285138,0.432737,0.558416,0.655546,0.719221,0.746805,0.738353,0.69683,0.628079,0.54053,0.444618,0.351966,0.274369,0.222683,0.205713,0.22924,0.295277,0.401681,0.542173,0.706796,0.882777,1.05574,1.21111,1.33562,1.41866,1.45342,1.43761,1.37368,1.26859,1.13301,0.980189,0.824528,0.680037,0.558882,0.470143,0.418934,0.405966,0.427581,0.476246,0.541425,0.610741,0.671283,0.710926,0.719537,0.689954,0.618654,0.506063,0.356494,0.177731,-0.0196912,-0.223445,-0.420514,-0.598356,-0.746017,-0.855108,-0.920571,-0.941149,-0.919536,-0.86217,-0.778699,-0.681139,-0.582808,-0.497108,-0.436283,-0.41025,-0.425614,-0.484979,-0.586615,-0.72452,-0.888895,-1.06698,-1.24418,-1.4054,-1.53647,-1.6254,-1.66363,-1.64678,-1.57516,-1.45378,-1.29192,-1.10233,-0.900013,-0.700931,-0.520458,-0.371976,-0.265614,-0.207294,-0.198165,-0.234485,-0.307953,-0.40647,-0.515245,-0.618149,-0.699174,-0.74387,-0.740614,-0.681615,-0.563537,-0.387729,-0.160027
50.4643,0.927208,0.448786,3,7,0,2.18805,0.0732554,0.0901033,0.320743,0.449328,0.559978,0.646199,0.702981,0.727372,0.718928,0.679979,0.615649,0.533612,0.443568,0.356473,0.283566,0.235284,0.220177,0.243935,0.308636,0.412347,0.549104,0.709343,0.880725,1.0493,1.20091,1.32259,1.40399,1.43843,1.42363,1.36194,1.26011,1.12851,0.979995,0.828557,0.687793,0.569494,0.482449,0.431594,0.4176,0.436911,0.482235,0.543392,0.608434,0.664908,0.701123,0.707304,0.676537,0.605403,0.494289,0.347327,0.17201,-0.0214949,-0.221257,-0.414644,-0.589443,-0.734945,-0.842908,-0.908314,-0.929852,-0.910075,-0.855229,-0.774728,-0.680343,-0.58515,-0.502329,-0.443927,-0.419694,-0.436105,-0.495672,-0.596614,-0.732927,-0.894863,-1.06978,-1.24325,-1.40046,-1.52751,-1.6128,-1.64812,-1.62948,-1.5575,-1.43741,-1.27857,-1.09361,-0.897268,-0.704975,-0.531427,-0.389187,-0.287516,-0.231514,-0.221678,-0.2539,-0.319922,-0.408177,-0.504941,-0.595684,-0.666455,-0.705186,-0.702785,-0.653892,-0.557274,-0.415799,-0.236037
50.4275,0.94548,0.448786,2,3,0,2.82447,0.0779589,0.0881875,0.31118,0.441696,0.554984,0.644375,0.704592,0.732341,0.726791,0.68988,0.626397,0.543795,0.451724,0.361287,0.284078,0.231069,0.211459,0.231608,0.29419,0.39768,0.536267,0.700231,0.876781,1.05128,1.20872,1.33531,1.41998,1.45555,1.43958,1.37463,1.26791,1.13054,0.976224,0.81976,0.675412,0.555389,0.468594,0.41978,0.40918,0.432651,0.482254,0.547222,0.615163,0.673377,0.710133,0.715803,0.683745,0.610874,0.497894,0.349189,0.172398,-0.0222719,-0.222938,-0.417066,-0.592549,-0.738744,-0.847418,-0.913484,-0.935506,-0.915882,-0.860707,-0.779295,-0.683394,-0.586156,-0.500931,-0.440017,-0.413459,-0.428033,-0.486514,-0.587309,-0.724499,-0.888307,-1.06594,-1.24274,-1.40354,-1.5341,-1.62241,-1.65994,-1.64238,-1.57018,-1.44849,-1.28674,-1.0978,-0.896767,-0.699579,-0.521499,-0.375684,-0.271929,-0.215737,-0.207801,-0.243947,-0.315558,-0.410425,-0.513948,-0.610569,-0.685274,-0.725032,-0.720004,-0.66442,-0.557038,-0.401142,-0.204116
50.6423,0.98823,0.448786,4,9,0,0.741699,0.0520881,0.0671349,0.327711,0.446219,0.549825,0.63174,0.687145,0.713528,0.710735,0.680791,0.627623,0.556789,0.475273,0.391321,0.31423,0.253956,0.220419,0.222461,0.266545,0.355394,0.486857,0.653341,0.842031,1.03603,1.2163,1.36417,1.46396,1.50526,1.48443,1.40519,1.2779,1.11806,0.944039,0.774486,0.625967,0.511025,0.43697,0.405497,0.413045,0.451779,0.51093,0.578296,0.641643,0.689884,0.713922,0.707163,0.665721,0.588412,0.476623,0.334115,0.166811,-0.0174548,-0.209261,-0.398061,-0.572824,-0.722887,-0.838943,-0.914086,-0.944757,-0.931428,-0.878873,-0.795945,-0.694838,-0.589895,-0.4961,-0.427455,-0.395422,-0.407639,-0.467057,-0.571587,-0.714301,-0.884135,-1.06703,-1.24736,-1.40947,-1.53921,-1.62521,-1.65989,-1.64,-1.56679,-1.44573,-1.28599,-1.09957,-0.900385,-0.703217,-0.522613,-0.371766,-0.261392,-0.198651,-0.186234,-0.221737,-0.297488,-0.400973,-0.515932,-0.62407,-0.707229,-0.749716,-0.740436,-0.674454,-0.553707,-0.386728,-0.187409
51.1103,0.932122,0.448786,3,7,0,1.1286,0.0695043,0.0640954,0.315046,0.444492,0.55539,0.640247,0.6946,0.717243,0.709879,0.676408,0.622084,0.552866,0.475109,0.395635,0.322009,0.262732,0.22705,0.224164,0.261852,0.344709,0.472447,0.638746,0.83108,1.03176,1.22013,1.37549,1.48034,1.52312,1.50001,1.41542,1.28114,1.11433,0.934838,0.762309,0.613608,0.500932,0.430775,0.403796,0.415442,0.457124,0.517674,0.58486,0.646735,0.692722,0.714335,0.705566,0.66298,0.585627,0.474853,0.334116,0.168832,-0.0137542,-0.204747,-0.393917,-0.570258,-0.722808,-0.84172,-0.919442,-0.95183,-0.938978,-0.885573,-0.800667,-0.696868,-0.589026,-0.49261,-0.421995,-0.388864,-0.400936,-0.461125,-0.567218,-0.712083,-0.884381,-1.06971,-1.25204,-1.41536,-1.54527,-1.63037,-1.66331,-1.64134,-1.56632,-1.44432,-1.28483,-1.0998,-0.902635,-0.70727,-0.527337,-0.375351,-0.261879,-0.19462,-0.177431,-0.209419,-0.284337,-0.390525,-0.511635,-0.628213,-0.720035,-0.768887,-0.761312,-0.690795,-0.558939,-0.375352,-0.156236
50.9213,0.97525,0.448786,1,1,0,1.25537,0.0700619,0.0647341,0.31275,0.443882,0.555844,0.641268,0.695838,0.718484,0.711009,0.677361,0.622816,0.553333,0.475278,0.395498,0.3216,0.26213,0.226366,0.22352,0.26135,0.344414,0.472382,0.638904,0.831442,1.03232,1.22088,1.37645,1.48151,1.52447,1.50145,1.41682,1.28234,1.11519,0.935257,0.762264,0.613167,0.500236,0.430002,0.403123,0.415005,0.456995,0.517858,0.585307,0.647369,0.693461,0.71511,0.706329,0.6637,0.586279,0.475411,0.334548,0.169105,-0.0136699,-0.204867,-0.394243,-0.570773,-0.723485,-0.842525,-0.920337,-0.952771,-0.93991,-0.886428,-0.801368,-0.697337,-0.589203,-0.492473,-0.421572,-0.388239,-0.400237,-0.4605,-0.566803,-0.711977,-0.884628,-1.07029,-1.2529,-1.41641,-1.54642,-1.63155,-1.66449,-1.64249,-1.56744,-1.44539,-1.28582,-1.10065,-0.903261,-0.707608,-0.527333,-0.374984,-0.261169,-0.193636,-0.176287,-0.208278,-0.283399,-0.390018,-0.511786,-0.6292,-0.721923,-0.771542,-0.76432,-0.693411,-0.560082,-0.373666,-0.150226
51.385,0.962374,0.448786,3,7,0,0.822037,0.0762672,0.0759022,0.349921,0.455756,0.550183,0.626823,0.680272,0.706698,0.704345,0.673913,0.618742,0.544772,0.46025,0.375157,0.300398,0.246772,0.223835,0.238744,0.295251,0.392971,0.527069,0.688454,0.864504,1.04029,1.20014,1.32941,1.4162,1.45273,1.43634,1.36975,1.26073,1.12116,0.96555,0.809302,0.666955,0.550565,0.468474,0.424572,0.418113,0.44406,0.493866,0.556578,0.620087,0.672402,0.702795,0.702748,0.666624,0.59206,0.480064,0.334871,0.163553,-0.0245427,-0.218527,-0.406813,-0.57803,-0.72197,-0.830475,-0.898219,-0.92328,-0.907453,-0.856227,-0.778408,-0.685405,-0.590211,-0.506182,-0.445729,-0.419055,-0.433081,-0.49067,-0.590249,-0.725871,-0.887713,-1.06297,-1.23704,-1.39491,-1.52258,-1.60837,-1.64406,-1.62566,-1.5538,-1.43371,-1.27477,-1.08961,-0.89302,-0.700528,-0.526972,-0.385079,-0.284241,-0.229593,-0.221504,-0.255551,-0.32299,-0.411687,-0.507428,-0.595453,-0.662056,-0.696044,-0.689895,-0.640469,-0.549192,-0.421717,-0.267113
51.6604,0.962382,0.448786,2,3,0,0.709464,0.0733265,0.0651203,0.337921,0.449422,0.548035,0.626859,0.68077,0.706857,0.704562,0.675572,0.62358,0.554011,0.473788,0.391132,0.315313,0.256228,0.223698,0.226437,0.270772,0.359309,0.489833,0.65476,0.841377,1.03298,1.2108,1.3565,1.4547,1.49525,1.47469,1.39672,1.27155,1.11439,0.943176,0.776165,0.629553,0.515642,0.441669,0.409417,0.415551,0.452534,0.509906,0.57572,0.637906,0.685439,0.709197,0.702503,0.661375,0.584544,0.47335,0.331542,0.165056,-0.0182527,-0.208955,-0.396527,-0.570001,-0.718813,-0.833781,-0.908142,-0.938465,-0.925318,-0.873512,-0.791864,-0.692448,-0.589409,-0.497485,-0.430414,-0.399425,-0.411995,-0.471019,-0.574465,-0.715559,-0.883467,-1.06438,-1.24289,-1.40352,-1.5322,-1.61759,-1.65206,-1.6323,-1.55949,-1.4391,-1.28027,-1.09505,-0.897379,-0.702038,-0.523505,-0.37482,-0.266453,-0.205245,-0.193539,-0.228609,-0.302575,-0.402908,-0.513598,-0.616908,-0.695543,-0.734914,-0.725148,-0.662474,-0.549731,-0.395901,-0.214721
51.7458,0.985887,0.448786,3,7,0,1.43347,0.0605956,0.0751101,0.321152,0.4421,0.548231,0.633195,0.692019,0.721532,0.720656,0.6906,0.634926,0.559498,0.472287,0.382984,0.302399,0.241615,0.210928,0.218646,0.269893,0.365585,0.501803,0.669705,0.856107,1.04472,1.21793,1.35891,1.45373,1.49321,1.47411,1.39959,1.27878,1.12554,0.956639,0.789574,0.640429,0.522013,0.442538,0.404985,0.40715,0.442318,0.500388,0.56925,0.636215,0.689315,0.718355,0.715658,0.6765,0.599266,0.485391,0.339141,0.167274,-0.0214027,-0.216572,-0.407068,-0.581642,-0.72984,-0.842923,-0.914755,-0.942558,-0.927414,-0.874411,-0.792377,-0.693179,-0.590635,-0.499148,-0.432211,-0.400953,-0.412906,-0.471146,-0.573899,-0.714671,-0.882873,-1.06486,-1.2453,-1.40859,-1.54044,-1.62906,-1.6663,-1.64829,-1.57574,-1.45384,-1.29181,-1.10209,-0.899351,-0.699235,-0.517051,-0.366417,-0.257989,-0.198377,-0.189362,-0.227536,-0.304446,-0.40728,-0.520082,-0.62539,-0.70613,-0.747537,-0.738863,-0.674626,-0.555232,-0.386877,-0.180753
50.8685,0.906734,0.448786,2,3,0,1.25651,0.0537449,0.079055,0.323647,0.4433,0.548914,0.633975,0.693143,0.722787,0.721439,0.690122,0.632508,0.554875,0.465816,0.375695,0.295844,0.237536,0.210823,0.223336,0.27921,0.378288,0.51574,0.682225,0.864619,1.04728,1.21369,1.34838,1.43871,1.47641,1.45864,1.38829,1.27365,1.12734,0.964779,0.802268,0.655115,0.535902,0.453191,0.41078,0.40755,0.437899,0.492623,0.560126,0.627767,0.683182,0.715461,0.716074,0.679507,0.603594,0.489568,0.341866,0.167732,-0.0233617,-0.220419,-0.411742,-0.585827,-0.732289,-0.842763,-0.9117,-0.936981,-0.92027,-0.86703,-0.786177,-0.689367,-0.589959,-0.501754,-0.437631,-0.40822,-0.420768,-0.478324,-0.579341,-0.717738,-0.883422,-1.06323,-1.24214,-1.40474,-1.53663,-1.6258,-1.66375,-1.64629,-1.5739,-1.45175,-1.28922,-1.09911,-0.896477,-0.697296,-0.517016,-0.369109,-0.263788,-0.206979,-0.199693,-0.237855,-0.312645,-0.411338,-0.518575,-0.617945,-0.693698,-0.732416,-0.724419,-0.664763,-0.553688,-0.396495,-0.202848
51.7566,0.995545,0.448786,2,3,0,0.978602,0.059179,0.0745083,0.332312,0.446528,0.54783,0.629756,0.687027,0.716055,0.715341,0.685752,0.630649,0.555852,0.469411,0.381153,0.301996,0.243028,0.214396,0.224113,0.276904,0.373279,0.509005,0.675115,0.858548,1.04339,1.2126,1.35002,1.44234,1.48084,1.46247,1.3903,1.27304,1.12395,0.959104,0.795344,0.648271,0.530459,0.450162,0.410645,0.410163,0.442527,0.498119,0.565182,0.631196,0.684167,0.713718,0.711895,0.673682,0.597232,0.483859,0.337837,0.166042,-0.0225277,-0.217362,-0.407156,-0.580627,-0.727411,-0.83897,-0.909442,-0.936337,-0.920973,-0.868563,-0.787922,-0.690752,-0.590585,-0.50147,-0.436538,-0.40662,-0.419061,-0.476894,-0.578447,-0.717442,-0.883575,-1.0635,-1.24211,-1.40399,-1.53488,-1.62297,-1.66001,-1.64201,-1.56962,-1.44803,-1.28653,-1.09771,-0.89637,-0.698246,-0.518604,-0.370849,-0.265249,-0.207885,-0.199962,-0.237574,-0.311982,-0.410426,-0.517412,-0.616358,-0.691416,-0.729246,-0.72052,-0.66095,-0.551708,-0.39917,-0.214052
51.7164,0.845863,0.448786,3,7,0,1.47613,0.0682501,0.0730485,0.322128,0.442884,0.548593,0.63289,0.690932,0.719774,0.718588,0.68876,0.633891,0.559706,0.47388,0.385728,0.305698,0.24464,0.212822,0.218756,0.267962,0.361853,0.496974,0.664794,0.852198,1.0427,1.21826,1.36152,1.45801,1.49817,1.4786,1.40259,1.27962,1.12403,0.953119,0.784807,0.635416,0.517759,0.439834,0.404243,0.408339,0.444996,0.503823,0.572599,0.638716,0.690446,0.717937,0.713875,0.673836,0.596381,0.482964,0.337718,0.167146,-0.0202516,-0.214449,-0.404488,-0.579206,-0.728091,-0.842226,-0.915224,-0.944037,-0.929525,-0.876648,-0.794222,-0.694213,-0.590629,-0.4981,-0.430337,-0.398628,-0.41058,-0.469243,-0.572728,-0.714363,-0.883362,-1.06591,-1.24653,-1.40963,-1.54095,-1.62886,-1.66541,-1.64691,-1.57422,-1.45258,-1.29114,-1.1022,-0.90019,-0.700535,-0.518369,-0.367257,-0.257942,-0.197254,-0.18727,-0.224881,-0.301841,-0.405385,-0.519418,-0.626166,-0.708154,-0.750236,-0.741421,-0.676223,-0.555331,-0.385493,-0.178626
50.9908,0.938805,0.448786,3,7,0,0.45182,0.0671212,0.0634247,0.347492,0.452321,0.545948,0.621497,0.673665,0.699232,0.697284,0.669187,0.618393,0.550185,0.471425,0.390314,0.316094,0.258591,0.22749,0.231313,0.276163,0.364447,0.493824,0.656705,0.840522,1.02886,1.20337,1.34616,1.44232,1.48201,1.46195,1.38577,1.26344,1.10973,0.942072,0.778186,0.633854,0.521124,0.447178,0.413935,0.418344,0.453222,0.508468,0.572422,0.633201,0.679851,0.703224,0.696557,0.655762,0.579486,0.469017,0.328098,0.162685,-0.0193454,-0.208562,-0.394482,-0.566231,-0.713384,-0.826938,-0.900311,-0.930236,-0.917386,-0.866601,-0.786627,-0.689366,-0.588711,-0.499096,-0.433946,-0.404222,-0.41722,-0.475768,-0.577897,-0.717007,-0.882518,-1.06091,-1.23704,-1.39567,-1.52286,-1.60732,-1.64143,-1.62183,-1.54964,-1.43027,-1.27286,-1.08942,-0.893883,-0.700972,-0.525039,-0.378909,-0.272753,-0.213054,-0.20179,-0.235941,-0.307489,-0.404003,-0.509859,-0.608012,-0.68212,-0.718713,-0.709048,-0.650315,-0.545966,-0.405092,-0.240962
51.1127,1,0.448786,1,1,0,0.470861,0.067498,0.062773,0.344764,0.45153,0.546602,0.622948,0.675272,0.700517,0.698037,0.669477,0.618495,0.550439,0.472078,0.391393,0.317367,0.259619,0.22777,0.230452,0.274044,0.361309,0.490245,0.653473,0.838438,1.02853,1.20503,1.34962,1.44698,1.48704,1.46646,1.38901,1.26495,1.10943,0.940214,0.775295,0.630575,0.518082,0.444864,0.412633,0.418113,0.453922,0.509818,0.574077,0.63483,0.681196,0.704148,0.697054,0.655942,0.579534,0.469136,0.328441,0.163308,-0.0185105,-0.2077,-0.393849,-0.566088,-0.713925,-0.828228,-0.902256,-0.932596,-0.919823,-0.868744,-0.788152,-0.690055,-0.588486,-0.498022,-0.432212,-0.402096,-0.415009,-0.473773,-0.576373,-0.716142,-0.882408,-1.06155,-1.23834,-1.39743,-1.52486,-1.60933,-1.64325,-1.62335,-1.55086,-1.43126,-1.27371,-1.09022,-0.894618,-0.701508,-0.525143,-0.378311,-0.271252,-0.210628,-0.198675,-0.232644,-0.304712,-0.402493,-0.510203,-0.610442,-0.686377,-0.724021,-0.714209,-0.65392,-0.546668,-0.401882,-0.233383
50.3021,0.960999,0.448786,4,15,0,0.688775,0.0892646,0.0656291,0.347082,0.452227,0.546174,0.622244,0.675166,0.701571,0.700275,0.672353,0.62107,0.551713,0.471372,0.388652,0.313259,0.255398,0.224922,0.230244,0.277104,0.367386,0.498229,0.661672,0.845039,1.03209,1.20488,1.34604,1.44109,1.48051,1.46105,1.38613,1.26537,1.11309,0.946358,0.782691,0.637836,0.523986,0.448594,0.413901,0.417149,0.451367,0.50655,0.571012,0.632738,0.680567,0.705108,0.699361,0.659051,0.582719,0.471655,0.329708,0.163025,-0.0202751,-0.210531,-0.397086,-0.568994,-0.715869,-0.828842,-0.901519,-0.930821,-0.917562,-0.866644,-0.786789,-0.689818,-0.589508,-0.500189,-0.435218,-0.405533,-0.418449,-0.476842,-0.578799,-0.717781,-0.883255,-1.06174,-1.23814,-1.39719,-1.52495,-1.61005,-1.64475,-1.62556,-1.55346,-1.43377,-1.27562,-1.09113,-0.894429,-0.700501,-0.523943,-0.377739,-0.272068,-0.213264,-0.203023,-0.238003,-0.30992,-0.406226,-0.511381,-0.6086,-0.681891,-0.7181,-0.708622,-0.650523,-0.546845,-0.406056,-0.240734
50.2829,0.994583,0.448786,2,3,0,0.753478,0.0904272,0.0718857,0.354522,0.456402,0.54782,0.622443,0.674898,0.70134,0.699934,0.671202,0.618192,0.546458,0.463813,0.379836,0.305148,0.250464,0.225487,0.237749,0.29153,0.387013,0.519846,0.681215,0.858498,1.03648,1.19898,1.33076,1.41931,1.45648,1.43944,1.37108,1.25957,1.11736,0.959546,0.802015,0.659582,0.544309,0.464288,0.42296,0.41904,0.446975,0.497839,0.560505,0.62293,0.6734,0.701615,0.699536,0.661958,0.586811,0.475212,0.331294,0.161862,-0.024118,-0.216157,-0.403007,-0.573511,-0.717508,-0.826734,-0.89563,-0.921984,-0.907305,-0.856864,-0.779358,-0.686199,-0.590487,-0.505748,-0.444579,-0.417337,-0.431034,-0.488546,-0.588241,-0.724059,-0.886054,-1.06131,-1.23519,-1.39267,-1.51984,-1.60514,-1.64049,-1.622,-1.55039,-1.43084,-1.27263,-1.08824,-0.892277,-0.700135,-0.526586,-0.384391,-0.283073,-0.227955,-0.219602,-0.253724,-0.321594,-0.410965,-0.507398,-0.595863,-0.662436,-0.695859,-0.688782,-0.638503,-0.547128,-0.421124,-0.270366
